dataset,model,imputer,regime,mechanism,rate,n_runs,mean_accuracy,std_accuracy,mean_roc_auc,std_roc_auc,mean_brier,std_brier,mean_ece,std_ece,mean_clean_accuracy,mean_clean_roc_auc,mean_clean_brier,mean_clean_ece,mean_accuracy_change,mean_roc_auc_change,mean_brier_change,mean_ece_change,mean_train_actual_rate,mean_test_actual_rate
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.3,10,0.8203703703703704,0.044555759092885366,0.889861111111111,0.03079347607406935,0.13631078115034298,0.021106195535647156,0.13898265911600782,0.035741708221092565,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.005555555555555536,0.00249999999999998,-0.00046585677499007966,0.0008039494430608307,0.0,0.29691358024691356
statlog_heart,gradient_boosting,simple,clean_train_corrupt_test,mnar,0.5,10,0.812962962962963,0.05342270746523159,0.8856944444444445,0.028343392670837336,0.14057448405324466,0.021497501446992032,0.1456796704366862,0.025053002189388218,0.825925925925926,0.8873611111111112,0.13677663792533307,0.138178709672947,-0.012962962962962964,-0.0016666666666666496,0.0037978461279116137,0.0075009607637392,0.0,0.4962962962962963
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mar,0.1,10,0.8462962962962962,0.058593222099181656,0.9048611111111111,0.041165973153552575,0.12874407344315092,0.031067322539321415,0.13987711379210338,0.03268423364748759,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,0.0018518518518518378,0.0011111111111111072,-0.0012348077727028935,0.005486613115759237,0.0,0.09012345679012346
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mar,0.2,10,0.8444444444444444,0.05324409543913044,0.9018055555555555,0.04051415314354073,0.1302069086185385,0.03036218144627027,0.13840148117324094,0.03127048182587698,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,1.1102230246251566e-17,-0.0019444444444444153,0.0002280274026846621,0.004010980496896783,0.0,0.1907407407407407
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mar,0.3,10,0.8425925925925926,0.05674313676188344,0.9058333333333334,0.04124165958829381,0.12880030660247332,0.02933375384224481,0.14102382077844686,0.0337741603185619,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,-0.0018518518518518378,0.0020833333333333593,-0.0011785746133804995,0.006633320102102723,0.0,0.2876543209876543
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mar,0.5,10,0.8296296296296296,0.05507335314369247,0.9019444444444444,0.0412593257529885,0.13035154762155424,0.028386770302863865,0.1345810674906521,0.02565617803226966,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,-0.014814814814814791,-0.0018055555555555268,0.0003726664057004003,0.0001905668143079617,0.0,0.49753086419753084
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mcar,0.1,10,0.8314814814814815,0.050489148263403796,0.8970833333333333,0.03493116148260754,0.1340279408726041,0.026920251221352682,0.14519790549972028,0.033745472141657636,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,-0.012962962962962944,-0.006666666666666643,0.0040490596567502755,0.010807404823376148,0.0,0.10128205128205128
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mcar,0.2,10,0.8,0.04922815317870836,0.8786111111111111,0.04044611480745505,0.14426524012873748,0.02606384224411915,0.13842485387272663,0.02949064912094374,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,-0.04444444444444444,-0.025138888888888898,0.014286358912883643,0.004034353196382479,0.0,0.20199430199430202
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mcar,0.3,10,0.7833333333333333,0.05593151254357676,0.8640277777777777,0.05344144937835996,0.15464028823330983,0.030754973634985642,0.14141986937109638,0.032685179735494445,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,-0.0611111111111111,-0.039722222222222214,0.024661407017456012,0.007029368694752227,0.0,0.300997150997151
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mcar,0.5,10,0.7314814814814815,0.06063852686539661,0.8165277777777777,0.04886595456731644,0.1812101941165598,0.030389803493037354,0.13053904860400745,0.04547344163302535,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,-0.11296296296296297,-0.0872222222222222,0.051231312900706,-0.003851452072336714,0.0,0.5007122507122508
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mnar,0.1,10,0.8462962962962962,0.0545519780130511,0.9052777777777777,0.039559907514791735,0.12931905861346218,0.029246162717195684,0.14809364088658916,0.026145412025232913,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,0.0018518518518518489,0.0015277777777777946,-0.000659822602391652,0.013703140210245018,0.0,0.09444444444444444
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mnar,0.2,10,0.8518518518518519,0.05237828008789241,0.9023611111111111,0.043122956006112025,0.1302103380793676,0.029148390206172214,0.13531228977484286,0.03456119295859976,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,0.007407407407407407,-0.001388888888888895,0.00023145686351378343,0.0009217890984987113,0.0,0.20246913580246914
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mnar,0.3,10,0.8537037037037036,0.054830661706672716,0.9040277777777778,0.03964460819389865,0.1301552744192616,0.027835715100133187,0.14323743606061962,0.03620434299367109,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,0.009259259259259255,0.000277777777777799,0.00017639320340777088,0.008846935384275487,0.0,0.29691358024691356
statlog_heart,logistic_regression,simple,clean_train_corrupt_test,mnar,0.5,10,0.85,0.056203356247358206,0.9045833333333334,0.03809287842669908,0.12973503361922645,0.028357290453894728,0.14851701628671718,0.03267213623802725,0.8444444444444444,0.9037499999999999,0.12997888121585383,0.13439050067634414,0.005555555555555569,0.0008333333333333636,-0.00024384759662737232,0.01412651561037303,0.0,0.4962962962962963
statlog_heart,random_forest,simple,clean_train_corrupt_test,mar,0.1,10,0.837037037037037,0.05576093723770972,0.907986111111111,0.03273519741597454,0.12878437956813937,0.01941024286146255,0.1403688736409074,0.039044244119964086,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.005555555555555558,0.0029861111111110896,-0.001451019045637339,0.005552185929277406,0.0,0.09012345679012346
statlog_heart,random_forest,simple,clean_train_corrupt_test,mar,0.2,10,0.8425925925925926,0.05469149736626344,0.9075,0.03310881175212818,0.1288254839482505,0.01948020373750997,0.1431837642189591,0.04039296572349865,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.011111111111111117,0.002499999999999969,-0.0014099146655262018,0.008367076507329103,0.0,0.1907407407407407
statlog_heart,random_forest,simple,clean_train_corrupt_test,mar,0.3,10,0.8388888888888889,0.0545519780130511,0.9081944444444444,0.03385300923947382,0.12897812487297738,0.01896198106757393,0.1344383351683511,0.037190751946640246,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.007407407407407407,0.003194444444444422,-0.001257273740799314,-0.00037835254327887034,0.0,0.2876543209876543
statlog_heart,random_forest,simple,clean_train_corrupt_test,mar,0.5,10,0.837037037037037,0.04999618946004097,0.9056944444444444,0.03217142920883096,0.13027393110128366,0.018155440802144422,0.12816076700293516,0.03460333628829861,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.00555555555555558,0.0006944444444444198,3.853248750693844e-05,-0.006655920708694825,0.0,0.49753086419753084
statlog_heart,random_forest,simple,clean_train_corrupt_test,mcar,0.1,10,0.8203703703703704,0.0470514543213815,0.8941666666666667,0.030236833795386407,0.13647079416773936,0.016998090728629813,0.13547346053463,0.034996642841957436,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,-0.011111111111111094,-0.010833333333333351,0.00623539555396264,0.0006567728229999945,0.0,0.10128205128205128
statlog_heart,random_forest,simple,clean_train_corrupt_test,mcar,0.2,10,0.788888888888889,0.0372422299481441,0.8682638888888888,0.03346817185165491,0.14969317597911214,0.018927714973597107,0.12086642530777154,0.029590642924197847,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,-0.04259259259259257,-0.036736111111111136,0.019457777365335438,-0.013950262403858443,0.0,0.20199430199430202
statlog_heart,random_forest,simple,clean_train_corrupt_test,mcar,0.3,10,0.7722222222222223,0.04623452669400988,0.8540277777777778,0.041187835063300496,0.158631782417624,0.019649170081869515,0.12451960174352308,0.02621750854154368,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,-0.05925925925925925,-0.05097222222222225,0.02839638380384728,-0.0102970859681069,0.0,0.300997150997151
statlog_heart,random_forest,simple,clean_train_corrupt_test,mcar,0.5,10,0.7240740740740741,0.0519766282346195,0.8168055555555556,0.04024024432548199,0.18358129388811378,0.020852101266714725,0.13652767371592162,0.030232681157642494,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,-0.1074074074074074,-0.08819444444444445,0.053345895274337085,0.0017109860042916285,0.0,0.5007122507122508
statlog_heart,random_forest,simple,clean_train_corrupt_test,mnar,0.1,10,0.8333333333333334,0.05014838521380225,0.9046527777777778,0.03318519358155489,0.13023999600358593,0.018577359660950258,0.13630230371993704,0.041772146305085515,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.0018518518518518489,-0.0003472222222222321,4.597389809231356e-06,0.0014856160083070627,0.0,0.09444444444444444
statlog_heart,random_forest,simple,clean_train_corrupt_test,mnar,0.2,10,0.8388888888888889,0.047854438131640274,0.9039583333333333,0.03798561034043713,0.13010594293178637,0.02007389785074016,0.13188267881124532,0.04682350070951261,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.007407407407407418,-0.0010416666666666964,-0.00012945568199033974,-0.00293400890038466,0.0,0.20246913580246914
statlog_heart,random_forest,simple,clean_train_corrupt_test,mnar,0.3,10,0.8407407407407407,0.051052032415148975,0.9047916666666668,0.03706372013353725,0.12989216447721155,0.018992759786309155,0.13541791001401698,0.0441731690949882,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.009259259259259267,-0.0002083333333333548,-0.0003432341365651612,0.0006012223023870097,0.0,0.29691358024691356
statlog_heart,random_forest,simple,clean_train_corrupt_test,mnar,0.5,10,0.8444444444444444,0.05179302953926674,0.9047916666666668,0.032851536727579594,0.12963598413983662,0.018701844656341997,0.13348670608117488,0.047706699309094054,0.8314814814814815,0.905,0.1302353986137767,0.13481668771162997,0.012962962962962976,-0.0002083333333333548,-0.0005994144739400631,-0.0013299816304550981,0.0,0.4962962962962963
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mar,0.1,10,0.9560549604098743,0.021902521849537653,0.9914883356989481,0.006256739417003614,0.032980431644110346,0.015034248779963727,0.038325672681085256,0.017868190411858786,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.002639341717124677,-0.00032769831738059806,0.001366725454769629,0.0019484122907461611,0.0,0.10229312218599595
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mar,0.2,10,0.9525461884800496,0.020348891684784414,0.9908648813639808,0.006621257931216694,0.03716766863145211,0.015553838751729332,0.041241751838927795,0.01640434413476176,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.006148113646949238,-0.0009511526523481528,0.005553962442111387,0.004864491448588707,0.0,0.2006908865083062
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mar,0.3,10,0.9498835584536562,0.02276082688362015,0.9902564504165389,0.006460341918717039,0.041049063954932165,0.017573803088641992,0.045917653640983394,0.018628231384813655,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.008810743673342659,-0.0015595835997899488,0.009435357765591445,0.009540393250644296,0.0,0.3040552709206645
wdbc,gradient_boosting,simple,clean_train_corrupt_test,mar,0.5,10,0.948129172488744,0.022141418920786516,0.9897202010512689,0.006707919021942121,0.043665917019289825,0.017326620117414926,0.049322132972179834,0.017695718155194787,0.958694302126999,0.9918160340163288,0.031613706189340715,0.036377260390339096,-0.010565129638254945,-0.002095832965059952,0.012052210829949107,0.012944872581840738,0.0,0.4955922993324018
